sgRNA	Gene	D0R1	D0R2	IVR1	IVR2	XENOR1	XENOR2	XENOR3	XENOR4	XENOR5
RNMTL1_9336	RNMTL1	39306.76537331352	45493.22062073409	322.29386129557497	498.4279917655819	338.8437806657219	810.1106916825951	0.0	1.4629529114154145	1.118864083317949
BLVRB_1202	BLVRB	13002.31234116306	11715.38533338858	358.1042903284166	154.98144849524812	6.345389151043481	9.347431057876097	167.06589978044587	718.3098795049685	1.118864083317949
FCGR2C_3587	FCGR2C	3370.326603055976	3133.608358311806	407.4170122752805	422.8506187339486	0.0	1663.8427283019453	89.53858681043505	324.77554633422204	0.0
TYMS_11682	TYMS	44157.037398215885	46765.94521507428	178.46508895055516	221.94874105492323	2.5381556604173925	0.0	1.0919339854931103	5.851811645661658	14356.145053052605
TFPI_10913	TFPI	67926.66111919895	59840.739758712916	1319.11531207861	1180.5377002662726	232.2412429281914	269.51759550209414	554.7024646305	34088.265788890574	4.475456333271796
PSMB5_8886	PSMB5	65188.89920540653	55447.368991617535	160.26634632730776	10.523431687948946	0.0	9.347431057876097	8.735471883944882	0.0	0.0
HDAC3_4595	HDAC3	990.8961317365549	981.885555913627	345.77610984170065	119.58445099941984	0.0	0.0	68.79184108606594	0.0	20.139553499723082
MAVS_6626	MAVS	10229.814216110504	9610.650453633132	467.29674606790104	673.4996280287326	2659.9871321174273	391.0341992544834	0.0	4.388858734246243	67.13184499907695
PDE8A_8119	PDE8A	1525.650962978146	1498.7527049836715	352.2337281918852	475.4677771736933	0.0	3.1158103526253655	1756.9217826584145	26.33315240547746	1.118864083317949
IKBKB_5072	IKBKB	5431.646508098348	5238.343238067254	1217.5545871166164	1266.638504985855	12.690778302086962	60.75830187619463	3308.559976044124	13.16657620273873	13.426368999815388
YTHDC1_12266	YTHDC1	57919.88994381143	50431.00318120733	739.1037729893058	873.4448300997626	209.39784198443488	0.0	16.379009782396654	33.64791696255453	1.118864083317949
YTHDC1_12260	YTHDC1	16927.5042135586	14592.99052695723	833.0327671738085	588.3554989171456	17.76708962292175	51.41087081831853	4.367735941972441	4919.910641090039	399.43447774450783
FLT4_3737	FLT4	14535.276190722288	11683.79000609433	415.0487430527714	127.23785586338272	304.5786792500871	3.1158103526253655	2.1838679709862205	0.0	7.832048583225643
C10orf54_1397	C10orf54	44285.92702420745	39268.13100716948	405.6558436343211	644.7993597888718	362.95625943968713	1.5579051763126828	0.0	1.4629529114154145	817.8896449054208
STAT3_10492	STAT3	55564.22635388053	45597.72824178431	571.2056958845071	485.0345332536469	16.49801179271305	6.231620705250731	732.687704265877	4.388858734246243	7.832048583225643
KCNQ2_5809	KCNQ2	37470.31673063941	33764.8731017889	123.28180486715982	331.0097603663941	0.0	7.789525881563414	15.287075796903544	0.0	1.118864083317949
FBL_3510	FBL	13043.447328181644	11336.241405857576	240.10599138413508	235.34219956685826	3932.87219581675	18.694862115752194	46.95316137620374	1.4629529114154145	2.237728166635898
SMARCAD1_10317	SMARCAD1	32325.701020848515	29720.67120812485	426.20281111218105	110.01769491946627	63.453891510434815	0.0	0.0	0.0	0.0
PRMT3_8732	PRMT3	8601.782840997215	8064.909826006729	466.12263364059476	750.0336766683613	0.0	0.0	36.03382152127264	62.90697519086282	206.98985541382058
YTHDF2_12378	YTHDF2	177869.51209000216	197240.7167954349	313.4880180907778	243.9522800388165	0.0	23.36857764469024	0.0	1.4629529114154145	0.0
IRF7_5262	IRF7	35073.518153689925	37434.79188750567	212.51434934243738	326.22638232641737	10.15262264166957	0.0	2.1838679709862205	57.05516354520117	9005.737006626172
AR_800	AR	32754.418996664426	29420.920667128117	533.634098210706	354.9266505662781	93.91175943544353	7.789525881563414	18.562877753382875	0.0	1.118864083317949
SIRT5_10036	SIRT5	14392.674902391196	13069.933724054905	246.56360973431964	233.42884835086755	22.84340094375653	0.0	0.0	0.0	0.0
DOT1L_2939	DOT1L	2971.7742843870296	2905.1498378764572	315.8362429453904	499.38466737357726	120.56239386982614	40.505534584129755	67.69990710057283	0.0	0.0
SLC6A1_10231	SLC6A1	1399.5036694544885	1135.8115093984366	286.4834322627333	251.60568490277936	0.0	0.0	12.011273840424213	0.0	10.069776749861541
FCGR3A_3602	FCGR3A	65318.70294222073	62091.29922598029	248.9118345889322	658.1928183008068	21.574323113547837	0.0	707.5732225995355	2.925905822830829	0.0
SIRT5_10035	SIRT5	5662.002435402418	5942.3519411109355	783.1329890132914	688.8064377566583	1.2690778302086962	238.35949197584046	155.05462594002165	1521.471027872031	10.069776749861541
WDR92_12143	WDR92	2840.142325927561	2555.1708278478377	723.2532552206709	294.6560872625705	174184.73942963418	20.252767292064878	9.827405869437992	51.203351899539506	599.7111486584207
FTL_3798	FTL	13771.993653821897	12137.466500575874	651.6323971549876	261.17244098273295	394.68320519490453	0.0	8.735471883944882	20.481340759815804	2.237728166635898
BRD4_1291	BRD4	108228.89317836221	117571.88381808666	719.7309179387521	931.8020421874794	0.0	10.905336234188779	1.0919339854931103	2068.615416741396	0.0
CKM_2405	CKM	257.7792519831259	196.05305654381002	1158.2619095376492	1478.0638143528292	35.5341792458435	0.0	2354.2096727231456	2764.9810025751335	551.5999930757489
DPEP1_2947	DPEP1	119926.76937562483	105714.7245801726	376.303032951664	241.08225321483042	22.84340094375653	152.6747072786429	0.0	0.0	531.4604395760258
TRPV3_11546	TRPV3	85119.25747132176	95144.87239534991	248.9118345889322	474.51110156569797	0.0	0.0	1261.1837532445425	1.4629529114154145	0.0
SCN1B_9656	SCN1B	2490.9519916809154	2301.5980728965465	1082.5316579763937	938.4987714434469	6.345389151043481	59.20039669988194	401.8317066614646	1.4629529114154145	1.118864083317949
MRM1_7209	MRM1	41814.171359801876	47038.15111176321	152.04755933616377	154.02477288725277	0.0	12.463241410501462	8.735471883944882	4.388858734246243	76.08275766562053
YTHDF1_12352	YTHDF1	9149.3352237557	7962.022478151094	360.45251518302916	493.64461372560515	78.68282547293917	65.43201740513268	6.551603912958662	1.4629529114154145	14.545233083133338
BRMS1L_1357	BRMS1L	96453.31756117559	85528.55098553575	983.906214082666	760.5571083563102	57.10850235939133	141.76937104445412	138.675616157625	0.0	2.237728166635898
SLC22A8_10175	SLC22A8	62.15953593919348	35.64601028069273	242.45421623874765	140.63131437531774	68.53020283126959	14.021146586814146	53.50476528916241	0.0	2.237728166635898
KDM1A_5845	KDM1A	12827.717174039737	10887.425730959763	112.12773680775011	485.99120886164224	29.188790094800012	0.0	17.470943767889764	21.944293671231218	916.3496842374003
CALY_1775	CALY	2501.921321552538	2530.0565933318953	317.01035537269667	272.6525482786773	172.5945849083827	48.29506046569317	0.0	0.0	0.0
PADI2_7878	PADI2	13920.993717911435	12391.039255527165	914.0465246579421	552.9585014213174	25.381556604173923	1.5579051763126828	589.6443521662795	27.796105316892877	2.237728166635898
TRMT2B_11387	TRMT2B	3219.4983173211685	3022.619644483286	639.8912728819248	372.14681151019454	1285.5758420014092	0.0	1.0919339854931103	0.0	0.0
TET3_10868	TET3	102787.19145121487	92174.10149309308	496.06250053690496	454.42091379779544	1.2690778302086962	0.0	1.0919339854931103	0.0	4.475456333271796
HCFC1_4524	HCFC1	77046.74479663032	86951.96098697161	302.92100624502126	119.58445099941984	284.273433966748	56.08458634725658	17.470943767889764	0.0	58.18093233253335
ALPPL2_632	ALPPL2	32652.952695351916	26719.115115171066	299.9857251767555	200.90187767902535	45.68680188751306	14.021146586814146	0.0	0.0	616.4941099081899
CSF2RB_2578	CSF2RB	14889.951189904745	18099.261720021732	254.19534051181049	301.352816518538	43.148646227095675	3.1158103526253655	0.0	0.0	1.118864083317949
UBE2B_11752	UBE2B	1631.687818403829	1690.7550785410392	884.1066577616318	640.015981748895	824.9005896356525	306.9073197335985	2910.004071339139	207.73931342098885	15.664097166451286
KDM1A_5840	KDM1A	47049.28404103366	42130.34360538965	777.26242687676	524.2582331814566	2.5381556604173925	104.37964681294974	76.43537898451771	5.851811645661658	3.356592249953847
HIPK4_4677	HIPK4	2033.8965803633162	2090.9625576015437	271.8070269214047	486.94788446963764	19.036167453130442	0.0	19.654811738875985	0.0	3.356592249953847
GLP1R_4219	GLP1R	65942.12652325793	57757.06843048697	470.8190833498199	522.3448819654659	738.6032971814612	0.0	14.195141811410434	38.036775696800774	0.0
CSF3R_2581	CSF3R	11197.857577281178	10074.858723879426	154.98284040442948	180.8116899111228	0.0	0.0	0.0	10.240670379907902	0.0
EDF1_3044	EDF1	132467.45575135713	118463.84421170126	480.21198276827016	463.03099426975365	0.0	0.0	6.551603912958662	36.57382278538536	8.950912666543593
YTHDF2_12418	YTHDF2	866.577059858168	932.4672234790303	407.4170122752805	387.4536212381203	0.0	87.24268987351023	10.919339854931103	26.33315240547746	1.118864083317949
JADE2_5350	JADE2	24045.68518941889	22323.31393828382	244.21538487970707	43.05040235979114	6.345389151043481	0.0	8.735471883944882	0.0	0.0
ADRA1A_318	ADRA1A	20.110438097974363	1.6202731945769422	848.8832849424433	844.7445618599018	63467.851366567105	377.0130526676692	22.930613695355316	956.7712040656811	1.118864083317949
KCNMA1_5786	KCNMA1	784.3070858210001	649.7295510253538	279.4387576988956	341.5331920543431	5.076311320834785	0.0	19.654811738875985	24.870199494062046	295.3801179959386
TRMT1_11200	TRMT1	2267.908950957927	1963.771111827254	275.32936420332356	319.52965307044985	0.0	437.7713545438639	80.80311492649017	196.03569012966554	0.0
TBL1Y_10810	TBL1Y	387.58298879732405	484.4616851785057	513.087130732846	699.3298694446073	8.883544811460874	73.22154328669609	248.96094869242916	1.4629529114154145	1.118864083317949
KCNA1_5534	KCNA1	17110.32637808564	16171.136618475171	494.8883881095987	209.51195815098356	223.35769811673055	0.0	0.0	269.18333570043626	0.0
CACNA1B_1613	CACNA1B	6460.021183562946	5810.2996757529145	251.26005944354478	509.90809906152623	3524.2291344895493	727.5417173380229	197.64005137425295	5.851811645661658	113.00527241511286
RNMT_9294	RNMT	0.9141108226351983	0.8101365972884711	328.1644234321064	425.72064555793463	417.52660613866107	1.5579051763126828	0.0	0.0	0.0
MAVS_6659	MAVS	21260.38951284944	20247.743976030757	800.7446754228856	1528.7676215765832	68.53020283126959	2092.266651787933	423.6703863713268	7.314764557077073	7.832048583225643
TBXA2R_10821	TBXA2R	5409.707848355103	5518.650500729065	145.5899409859792	176.98498747914138	0.0	0.0	0.0	0.0	6.713184499907694
KAT6A_5495	KAT6A	6576.113258037616	6152.177319808649	301.15983760406186	288.91603361459835	0.0	0.0	15.287075796903544	0.0	0.0
FGFR4_3695	FGFR4	10641.164086296343	9679.512064402652	802.5058440638451	1143.2273515544537	87.56637028440004	373.89724231504385	940.155161509568	2.925905822830829	1.118864083317949
CDK4_2130	CDK4	1404.0742235676646	1035.3545713346662	243.62832866605393	65.0539413436844	0.0	0.0	0.0	0.0	371.4628756615591
CACNB3_1738	CACNB3	4660.1369737942405	4379.598444941475	1051.4176786527773	541.478394125373	46.955879717721764	440.8871648964892	14.195141811410434	51.203351899539506	199.15780683059492
ING5_5234	ING5	3400.4922602029374	3770.3757237805444	345.1890536280475	402.76043096604604	15787.328207796181	0.0	0.0	311.60897013148326	1.118864083317949
PRMT6_8807	PRMT6	1752.3504469916752	1634.0455167308462	372.193639456092	165.50488018319706	0.0	0.0	0.0	0.0	72.72616541566669
KIAA1456_6126	KIAA1456	12308.502226782944	13417.48232429166	826.5751488236239	961.4589860353356	328.6911580240523	1.5579051763126828	607.1152959341694	763.6614197588464	0.0
PER1_8170	PER1	40744.66169731869	45369.26972134896	98.62544389372785	181.76836551911816	0.0	0.0	1.0919339854931103	0.0	4.475456333271796
MMP10_6942	MMP10	8924.46396138744	8878.286969684355	379.2383140199297	810.3042399720689	3463.313398639532	330.27589737828873	9.827405869437992	0.0	0.0
ALKBH3_497	ALKBH3	637.1352433767332	765.5790844376052	266.52352099852646	646.7127110048625	36.80325707605219	35.8318190551917	0.0	40.96268151963161	1.118864083317949
TCF3_10839	TCF3	31332.062556644058	33128.915872917445	179.63920137786144	27.743592631865404	7.6144669812521775	6.231620705250731	0.0	14.629529114154145	1.118864083317949
PPARA_8480	PPARA	3673.811396170862	2839.528773496091	790.1776635771291	375.973513942176	220.81954245631314	7.789525881563414	51.32089731817618	236.99837164929716	66.012980915759
USP3_11888	USP3	14198.883407992535	12568.45917033334	211.3402369151311	153.06809727925742	0.0	10.905336234188779	16.379009782396654	0.0	0.0
MMP7_7130	MMP7	775.1659775946481	490.9427779568135	1078.422264480822	1567.991321504393	1894.7332005015835	46.73715528938048	769.8134597726428	8.777717468492487	1032.711548902467
KCNJ1_5712	KCNJ1	490.87751175510147	678.8944685277388	533.634098210706	465.9010210937397	39.341412736469586	0.0	233.6738728955256	16.09248202556956	0.0
SALL1_9591	SALL1	40467.68611806023	35614.414953398475	69.8596894247239	5.740053647972153	0.0	3.1158103526253655	1.0919339854931103	0.0	0.0
CRBN_2530	CRBN	1031.1170079325036	706.4391128355468	751.4319534760217	1299.1654756576972	12.690778302086962	746.236579453775	758.8941199177117	1.4629529114154145	26980.288505129025
MMP28_7109	MMP28	8082.567893740423	7195.6332571162	78.07847641586788	162.63485335921098	1.2690778302086962	63.874112228819996	0.0	1.4629529114154145	0.0
ADRA2B_359	ADRA2B	14244.588949124294	14234.910150955726	254.19534051181049	149.24139484727596	48.22495754793046	0.0	189.99651347580118	0.0	1.118864083317949
MEPCE_6771	MEPCE	1609.7491586605843	1802.5539289668482	160.26634632730776	96.62423640753124	0.0	4.6737155289380485	5.459669927465551	0.0	10.069776749861541
CYP11B1_2777	CYP11B1	17.36810563006877	0.8101365972884711	1185.8535515793467	1031.2963054189968	35.5341792458435	381.68676819660726	1338.7110662145533	57.05516354520117	59.2997964158513
USP38_11889	USP38	901.3132711183055	820.6683730532212	586.4691574394889	276.4792507106587	0.0	3.1158103526253655	2.1838679709862205	73.14764557077072	1.118864083317949
KAT6A_5493	KAT6A	2448.9028938396964	1988.075209745908	404.48173120701483	540.5217185173777	345.1891698167654	563.9616738251912	1.0919339854931103	181.4061610155114	0.0
HDAC10_4563	HDAC10	1538.4485144950386	1134.1912362038595	211.92729312878424	292.7427360465798	0.0	732.2154328669609	0.0	1.4629529114154145	39.16024291612822
KIAA1456_6140	KIAA1456	3251.4921961134	3158.722592827749	435.0086543169782	899.2750715156373	36.80325707605219	79.45316399194682	12.011273840424213	0.0	186.85030191409749
USP28_11873	USP28	1935.1726115187148	1811.4654315370215	3498.267977159073	3891.7563733251195	4676.551804319046	447.11878560173994	3149.13761416213	21126.50299375	11240.108581012117
PRDM9_8620	PRDM9	203.84671344764922	313.52286315063833	324.05502993653437	169.3315826151785	0.0	0.0	8.735471883944882	313.07192304289873	0.0
BRCA2_1219	BRCA2	1216.681504927449	1497.942568386383	726.1885362889366	139.6746387673224	49.49403537813915	102.82174163663706	282.81090224271554	296.9794410173291	1.118864083317949
SMYD3_10373	SMYD3	4787.198378140533	4360.155166606552	293.528106826571	219.07871423093715	0.0	0.0	265.3399584748258	0.0	5.5943204165897455
AAVS0041_41	AAVS	158.1411723158893	87.49475250715489	336.9702666369035	529.9982868294287	101.52622641669569	0.0	44.769293405217525	0.0	0.0
HMGA2_4711	HMGA2	7172.113514395765	6140.025270849323	669.2440835645818	864.8347496278043	16.49801179271305	10.905336234188779	16.379009782396654	1.4629529114154145	6.713184499907694
NSUN5P1_7714	NSUN5P1	4920.658558245273	4570.790681901554	857.6891281472405	437.20075285387895	337.5747028355132	0.0	37.12575550676575	7.314764557077073	0.0
PLAT_8305	PLAT	2167.356760468055	2029.3921762076202	183.1615386597803	103.32096566349875	0.0	0.0	0.0	0.0	0.0
ATM_929	ATM	1054.8838893210188	900.0617595874913	625.2148675405962	436.2440772458836	43.148646227095675	62.31620705250731	366.88981912568505	1.4629529114154145	2474.9273522993035
CKM_2401	CKM	16620.362977153174	14946.210083375003	814.2469683369079	762.4704595723009	6.345389151043481	6.231620705250731	208.55939122918406	13.16657620273873	424.0494875775027
LPL_6415	LPL	4876.781238758783	4881.072998663039	891.1513323254695	632.3625768849322	6767.992068502977	211.87510397852486	38.217689492258856	2702.0740273842707	426.2872157441386
NSUN2_7620	NSUN2	12.797551516892776	0.0	789.0035511498228	556.7852038532988	1180.2423820940876	60.75830187619463	966.3615771614026	2.925905822830829	0.0
GABRE_4045	GABRE	590.515591422338	896.011076601049	785.481213867904	1203.4979148581613	662.4586273689395	166.69585386545705	19.654811738875985	30.722011139723705	35.80365066617437
SLC6A3_10251	SLC6A3	1380.3073421791494	1199.0021639869371	160.8534025409609	470.6843991337165	27.91971226459132	7.789525881563414	34.94188753577953	0.0	2.237728166635898
KMT2B_6234	KMT2B	784.3070858210001	724.2621179758931	194.31560671919	554.871852637308	0.0	0.0	0.0	0.0	1.118864083317949
ABCC1_123	ABCC1	3026.6209337451414	2935.9350285734195	294.1151630402241	289.8727092225937	63.453891510434815	93.47431057876096	257.696420576374	52.66630481095492	12.30750491649744
KIT_6200	KIT	23227.55600316039	19013.095801763127	358.69134654206977	226.73211909490004	29.188790094800012	14.021146586814146	1.0919339854931103	0.0	7.832048583225643
BRMS1L_1354	BRMS1L	586.8591481317973	688.6161076952004	433.8345418896719	165.50488018319706	0.0	119.95869857607657	0.0	0.0	0.0
HTR6_4951	HTR6	2769.755792584651	2436.0807480464327	95.69016282546214	0.0	0.0	0.0	0.0	0.0	0.0
LacZ:2131-2150_LacZ_+_6320	LacZ:2131-2150_LacZ_+	2639.0379449478173	2176.0269003168332	288.2446009036927	371.1901359021992	1.2690778302086962	10.905336234188779	1.0919339854931103	1426.3790886300292	1.118864083317949
KAT6B_5498	KAT6B	484.4787359966551	649.7295510253538	348.7113909099663	624.7091720209693	6545.903448216455	0.0	13.103207825917323	42.42563443104702	42.51683516608207
SERPINB2_9806	SERPINB2	807.15985638688	716.9708886002969	542.4399414155032	1056.169871226876	45.68680188751306	0.0	1824.6216897589873	14.629529114154145	3.356592249953847
CKM_2403	CKM	6600.794250248767	5623.968258376566	296.46338789483667	360.6667042142503	2.5381556604173925	574.8670100593799	10.919339854931103	0.0	2.237728166635898
COPRS_2482	COPRS	485.3928468192903	561.4246619209105	698.0098380335858	630.4492256689414	2205.657268902714	0.0	32.75801956479331	146.29529114154144	284.19147716275904
MMP12_6964	MMP12	332.73633943921214	176.6097782088867	470.8190833498199	829.437752131976	54.570346698973935	1166.8709770581993	148.503022027063	1.4629529114154145	77.20162174893848
GABRA3_3967	GABRA3	117.92029611994057	200.91387612754085	153.22167176347006	1.9133512159907176	0.0	7.789525881563414	0.0	0.0	0.0
METTL14_6836	METTL14	2777.9827899883676	2789.300304464206	245.38949730701336	382.6702431981435	0.0	3.1158103526253655	1.0919339854931103	1364.9350663505818	1.118864083317949
PDCD1_8003	PDCD1	33.822100437502336	0.8101365972884711	899.9571755302667	977.7224713712567	0.0	23.36857764469024	289.3625061556742	3475.9761175230246	4.475456333271796
RAMP3_9092	RAMP3	10.96932987162238	1.6202731945769422	542.4399414155032	512.7781258855123	0.0	59.20039669988194	122.29660637522835	0.0	1.118864083317949
MAP2K2_6515	MAP2K2	6333.873890039289	6245.3430284968235	459.07795907675705	544.3484209493591	230.97216509798272	59.20039669988194	90.63052079592815	8.777717468492487	899.566722987631
FCGR3A_3600	FCGR3A	11943.772008551501	12980.008561755883	1060.8105780712276	905.0151251636094	50.763113208347846	250.82273338634192	2423.0015138092117	10.240670379907902	13.426368999815388
GLRA3_4262	GLRA3	4501.9958014783515	3638.323458422524	215.4496304107031	275.5225751026633	3.8072334906260887	0.0	0.0	1.4629529114154145	0.0
BDKRB2_1148	BDKRB2	16111.20324894537	17367.708372670244	615.8219681221459	1107.8303540586255	170.0564292479653	14.021146586814146	479.3590196314754	1.4629529114154145	1.118864083317949
ALKBH5_547	ALKBH5	191.04916193075644	165.2678658468481	672.1793646328475	811.2609155800642	6.345389151043481	3.1158103526253655	1371.4690857793464	1.4629529114154145	76.08275766562053
NSUN4_7657	NSUN4	5465.468608535851	6591.271355539001	390.3923820793394	331.96643597438947	0.0	0.0	0.0	0.0	1236.3448120663338
TRMT1_11213	TRMT1	3049.4737043110213	2726.9197864729936	134.43587292656952	42.093726751795785	0.0	0.0	0.0	0.0	0.0
SCN1B_9659	SCN1B	70.38653334291027	13.772322153904009	668.0699711372756	807.4342131480828	579.9685684053742	3.1158103526253655	24.022547680848426	2.925905822830829	23.49614574967693
GRIN2A_4331	GRIN2A	4709.498958216542	4035.2903910938744	425.61575489852794	485.0345332536469	10.15262264166957	4.6737155289380485	216.20292912763583	1.4629529114154145	1.118864083317949
CD274_1962	CD274	405.86520525002805	636.7673654687383	545.3752224837689	540.5217185173777	237.3175542490262	0.0	13.103207825917323	0.0	0.0
CACNA1D_1641	CACNA1D	7639.224144762352	8932.566121702683	201.3602812830277	262.1291165907283	20.30524528333914	0.0	0.0	96.55489215341736	0.0
MC2R_6710	MC2R	3204.872544159005	2619.171619033627	505.45539995535523	581.6587696611781	46.955879717721764	3.1158103526253655	317.75278977849507	2.925905822830829	436.3569924940001
BRD4_1279	BRD4	632.5646892635572	517.6772856673331	112.71479302140327	119.58445099941984	52.03219103855655	0.0	0.0	0.0	1246.4145888161952
NACC2_7402	NACC2	5475.523827584838	5598.043887263335	254.19534051181049	280.30595314264013	0.0	0.0	0.0	0.0	0.0
PDGFRB_8147	PDGFRB	509.1597282078054	501.4745537215636	173.76863924133002	160.72150214322028	0.0	6.231620705250731	0.0	0.0	114.1241364984308
KCNC3_5650	KCNC3	646.2763516030852	565.4753449073528	136.78409778118208	58.35721208771689	0.0	0.0	34.94188753577953	0.0	7.832048583225643
CHD1_2245	CHD1	7854.0401880816235	7893.971003978862	72.20791427933646	273.6092238866726	0.0	0.0	0.0	81.92536303926322	0.0
MRGBP_7199	MRGBP	11336.802422321729	10521.243988985374	145.5899409859792	295.61276287056586	0.0	0.0	72.06764304254528	0.0	0.0
LDB1_6341	LDB1	6479.217510838285	7615.284014511628	555.9422343295255	874.4015057077579	527.9363773668176	14.021146586814146	9.827405869437992	0.0	14.545233083133338
TAF6L_10744	TAF6L	4105.271704454675	3846.528563925661	389.80532586568626	165.50488018319706	378.1851934021915	0.0	0.0	0.0	5.5943204165897455
KDM1A_5864	KDM1A	6505.726724694706	6955.8328243188125	502.52011888708955	542.4350697333684	0.0	0.0	19.654811738875985	0.0	1.118864083317949
CTRL0075_2713	CTRL0075	2522.9458704731474	2051.265864334409	685.6816575468698	849.5279398998786	482.24957547930455	2336.857764469024	6466.433062090199	96.55489215341736	50.34888374930771
POLB_8410	POLB	1991.847482522097	2252.1797404619497	198.42500021476198	95.66756079953588	90.10452594481744	0.0	0.0	13.16657620273873	513.5586142429386
MAP4_6540	MAP4	6883.254494443043	8091.6443337172495	451.4462282992662	403.7171065740414	0.0	3.1158103526253655	34.94188753577953	0.0	24.61500983299488
JAK3_5391	JAK3	222.12892990035317	146.63472410921327	853.5797346516684	788.3007009881757	795.7117995408526	12.463241410501462	3.275801956479331	1079.6592486245759	1.118864083317949
